t,o,h,l,c,v
1761687000000,1092.39,1100.21,1091.67,1099.37,4971.26
1761687900000,1099.37,1103.59,1099.37,1101.41,2994.3
1761688800000,1101.41,1102.93,1095.73,1096.36,4529.825
1761689700000,1096.36,1101.73,1095.37,1101.65,2179.801
1761690600000,1101.65,1103.82,1101.14,1103.8,2196.033
1761691500000,1103.79,1106.97,1103.0,1106.62,2512.075
1761692400000,1106.61,1107.2,1102.78,1103.62,2090.48
1761693300000,1103.62,1104.9,1100.0,1102.35,2375.399
1761694200000,1102.36,1105.7,1101.44,1103.63,2011.445
1761695100000,1103.6,1104.93,1102.52,1103.45,1278.131
1761696000000,1103.45,1105.41,1100.76,1105.34,2704.869
1761696900000,1105.33,1107.66,1104.35,1107.65,4149.479
1761697800000,1107.65,1108.41,1105.0,1105.35,2118.201
1761698700000,1105.34,1105.35,1100.88,1101.34,3615.151
1761699600000,1101.34,1102.97,1099.05,1100.16,3056.494
1761700500000,1100.16,1101.99,1098.33,1100.99,2764.63
1761701400000,1101.0,1108.54,1100.99,1105.98,2943.692
1761702300000,1105.98,1106.12,1103.73,1104.67,2145.872
1761703200000,1104.66,1104.67,1102.16,1103.8,1705.148
1761704100000,1103.79,1106.98,1102.81,1106.61,1676.975
1761705000000,1106.61,1106.98,1105.53,1105.93,2362.65
1761705900000,1105.93,1107.39,1105.35,1106.23,1711.362
1761706800000,1106.24,1106.29,1102.13,1102.2,2467.244
1761707700000,1102.19,1104.4,1101.66,1102.6,1264.5
1761708600000,1102.59,1105.42,1102.19,1104.82,1771.968
1761709500000,1104.81,1105.57,1104.12,1104.61,1012.83
1761710400000,1104.6,1105.6,1103.92,1105.36,1504.986
1761711300000,1105.35,1107.45,1104.78,1107.44,1449.31
1761712200000,1107.45,1110.0,1107.45,1109.1,3616.023
1761713100000,1109.1,1110.56,1108.98,1110.01,1456.542
1761714000000,1110.0,1112.0,1109.03,1110.12,2324.577
1761714900000,1110.13,1111.74,1109.53,1111.64,1690.59
1761715800000,1111.63,1113.81,1110.0,1112.8,2482.494
1761716700000,1112.8,1113.57,1109.36,1110.74,3311.855
1761717600000,1110.74,1111.12,1108.33,1108.83,2472.047
1761718500000,1108.84,1110.38,1108.52,1110.23,1908.416
1761719400000,1110.23,1118.73,1110.23,1117.15,9823.037
1761720300000,1117.15,1121.35,1116.86,1121.01,7085.237
1761721200000,1121.01,1121.01,1116.26,1118.93,5200.541
1761722100000,1118.92,1118.98,1117.21,1118.02,4224.019
1761723000000,1118.02,1118.02,1113.95,1114.07,6758.494
